age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
39,Private,282951.0,HS-grad,9,Never-married,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
52,Self-emp-inc,311259.0,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,>50K
63,Local-gov,65479.0,9th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,7688.0,0.0,40,United-States,>50K
41,Private,277256.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
46,Private,312088.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,38,United-States,>50K
53,Local-gov,169719.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,,270276.0,9th,5,Separated,,Not-in-family,White,Female,1055.0,0.0,40,United-States,<=50K
77,,172744.0,Some-college,10,Married-civ-spouse,,Husband,White,Male,0.0,0.0,35,United-States,<=50K
18,Private,96869.0,12th,8,Never-married,Priv-house-serv,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
38,Private,237943.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,<=50K
55,Private,119751.0,Masters,14,Never-married,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0.0,0.0,50,Thailand,<=50K
34,Private,236861.0,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,40,United-States,>50K
80,Self-emp-not-inc,201092.0,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,30,United-States,<=50K
34,Private,147215.0,Assoc-voc,11,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,60,United-States,<=50K
52,Private,152373.0,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,5013.0,0.0,40,United-States,<=50K
42,Private,227968.0,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0.0,0.0,28,Haiti,<=50K
26,Private,362617.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
31,Private,103435.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Local-gov,281412.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,35,United-States,<=50K
55,Self-emp-not-inc,105239.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,2057.0,60,United-States,<=50K
19,Private,230165.0,Some-college,10,Never-married,Other-service,Own-child,White,Female,0.0,0.0,12,United-States,<=50K
62,Self-emp-not-inc,177493.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,32,United-States,<=50K
22,Federal-gov,104443.0,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,20,United-States,<=50K
39,,110342.0,HS-grad,9,Married-civ-spouse,,Wife,White,Female,0.0,0.0,50,United-States,<=50K
35,Private,143385.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
28,Private,107189.0,HS-grad,9,Married-civ-spouse,Sales,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
47,Private,212944.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,70,United-States,>50K
44,State-gov,138634.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,United-States,<=50K
21,Private,99970.0,Some-college,10,Never-married,Sales,Own-child,White,Male,0.0,0.0,15,United-States,<=50K
35,Private,203717.0,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,50,United-States,<=50K
24,Private,313956.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,40,United-States,>50K
42,Federal-gov,177937.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,,<=50K
28,Private,193868.0,Bachelors,13,Never-married,Tech-support,Own-child,White,Male,0.0,0.0,50,United-States,<=50K
21,Private,250939.0,Some-college,10,Never-married,Machine-op-inspct,Other-relative,White,Male,0.0,0.0,35,United-States,<=50K
62,Federal-gov,57629.0,Some-college,10,Divorced,Tech-support,Not-in-family,Black,Male,4650.0,0.0,40,United-States,<=50K
39,Private,281768.0,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,0.0,0.0,40,United-States,<=50K
30,State-gov,260782.0,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
72,Self-emp-not-inc,243769.0,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,1429.0,20,United-States,<=50K
50,Private,109937.0,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,50,United-States,<=50K
28,Local-gov,134890.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,100293.0,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
26,Private,132179.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
27,Private,116372.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
29,Private,255412.0,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,3103.0,0.0,40,United-States,>50K
61,,195789.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40,United-States,<=50K
29,Private,342400.0,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,25,United-States,<=50K
21,,65481.0,Some-college,10,Never-married,,Own-child,White,Female,0.0,0.0,30,United-States,<=50K
31,Private,169085.0,11th,7,Married-civ-spouse,Sales,Wife,White,Female,0.0,0.0,20,United-States,<=50K
25,Private,177221.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,75,United-States,<=50K
58,Private,65325.0,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
64,Private,118944.0,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,40,United-States,>50K
46,State-gov,149337.0,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Male,0.0,0.0,38,United-States,<=50K
53,,237868.0,HS-grad,9,Married-civ-spouse,,Husband,White,Male,0.0,0.0,35,United-States,>50K
19,Private,106183.0,HS-grad,9,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,0.0,0.0,35,United-States,<=50K
42,Private,226388.0,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Male,0.0,0.0,52,United-States,<=50K
18,Private,220754.0,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,24,United-States,<=50K
58,Self-emp-inc,204021.0,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,15024.0,0.0,50,United-States,>50K
20,Private,347391.0,Some-college,10,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,60,United-States,<=50K
35,Federal-gov,413930.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
32,Private,174201.0,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,38,United-States,>50K
23,Private,145917.0,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Female,0.0,0.0,25,United-States,<=50K
31,Private,241797.0,Some-college,10,Divorced,Tech-support,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
33,Private,265168.0,Bachelors,13,Married-civ-spouse,Sales,Husband,Black,Male,0.0,0.0,55,United-States,<=50K
41,Private,171234.0,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,48,United-States,<=50K
22,Private,178452.0,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Male,0.0,0.0,40,United-States,<=50K
46,Private,157857.0,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40,United-States,>50K
61,Federal-gov,512864.0,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,0.0,0.0,40,United-States,<=50K
30,Private,296462.0,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
42,Private,171615.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,55,United-States,>50K
63,Private,214071.0,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0.0,0.0,40,United-States,<=50K
26,Private,172421.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,40,United-States,<=50K
42,Private,195488.0,10th,6,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
23,Private,316841.0,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,United-States,<=50K
25,Private,236267.0,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0.0,1590.0,40,United-States,<=50K
30,Private,236543.0,9th,5,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,32,El-Salvador,>50K
23,Private,318483.0,HS-grad,9,Never-married,Sales,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
34,Self-emp-not-inc,163756.0,Assoc-voc,11,Never-married,Farming-fishing,Not-in-family,White,Male,27828.0,0.0,60,United-States,>50K
30,Private,238186.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,0.0,2057.0,48,United-States,<=50K
39,Private,329980.0,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
30,Private,169269.0,11th,7,Never-married,Handlers-cleaners,Other-relative,White,Male,0.0,1721.0,38,Puerto-Rico,<=50K
38,Local-gov,34744.0,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,38,United-States,<=50K
26,Private,98114.0,HS-grad,9,Divorced,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
20,Private,109667.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,16,United-States,<=50K
37,Local-gov,263690.0,Bachelors,13,Never-married,Prof-specialty,Unmarried,Black,Male,0.0,0.0,40,,<=50K
33,Private,147430.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
24,Private,224238.0,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
42,Self-emp-inc,212894.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,60,United-States,>50K
51,Self-emp-not-inc,136708.0,HS-grad,9,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,3103.0,0.0,84,Vietnam,<=50K
56,Local-gov,38573.0,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0.0,0.0,45,United-States,>50K
22,Private,197200.0,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,United-States,<=50K
52,Self-emp-not-inc,182796.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,<=50K
44,Private,184527.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,4934.0,0.0,45,United-States,>50K
34,Private,145231.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,4064.0,0.0,35,United-States,<=50K
51,Private,43354.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,42,United-States,>50K
20,,318865.0,Some-college,10,Never-married,,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
19,Private,355712.0,Some-college,10,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,25,United-States,<=50K
37,Private,98776.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
68,Private,257557.0,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0.0,0.0,40,United-States,>50K
22,Private,102258.0,Some-college,10,Divorced,Protective-serv,Not-in-family,White,Male,0.0,0.0,40,United-States,<=50K
56,Self-emp-inc,170287.0,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,<=50K
37,Private,243409.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
52,Private,55608.0,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
26,Private,248057.0,HS-grad,9,Separated,Handlers-cleaners,Own-child,White,Male,0.0,0.0,40,Puerto-Rico,<=50K
33,Private,95530.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,50,United-States,<=50K
45,Local-gov,54038.0,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0.0,0.0,42,United-States,<=50K
18,Private,161245.0,11th,7,Never-married,Other-service,Own-child,White,Male,0.0,0.0,15,United-States,<=50K
43,Self-emp-not-inc,388725.0,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,60,United-States,>50K
64,Self-emp-not-inc,71807.0,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024.0,0.0,50,,>50K
18,Private,228216.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,20,United-States,<=50K
20,,303121.0,Some-college,10,Never-married,,Own-child,White,Male,0.0,0.0,45,United-States,<=50K
57,Private,78020.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,>50K
41,Private,249254.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,3674.0,0.0,42,United-States,<=50K
34,Private,87218.0,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1887.0,50,United-States,>50K
19,Private,304299.0,HS-grad,9,Never-married,Sales,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
44,Private,196234.0,9th,5,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,55,Dominican-Republic,<=50K
56,Private,197875.0,10th,6,Widowed,Other-service,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
36,Self-emp-inc,48063.0,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,80,United-States,<=50K
48,Private,253596.0,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Female,0.0,0.0,48,United-States,<=50K
29,Private,39257.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40,United-States,>50K
33,Private,56150.0,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,2174.0,0.0,40,United-States,<=50K
31,Private,179415.0,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,40,Mexico,<=50K
39,Private,252445.0,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,45,United-States,>50K
66,Private,275918.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,10605.0,0.0,40,United-States,>50K
27,Private,106562.0,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50,United-States,>50K
39,Private,198654.0,HS-grad,9,Divorced,Exec-managerial,Unmarried,Black,Female,99999.0,0.0,40,United-States,>50K
59,Private,107318.0,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,5178.0,0.0,50,United-States,>50K
26,Private,181896.0,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
31,Private,106014.0,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Male,0.0,0.0,40,United-States,<=50K
45,,319993.0,HS-grad,9,Widowed,,Unmarried,White,Female,0.0,0.0,40,Mexico,<=50K
23,Private,197997.0,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,0.0,0.0,30,United-States,<=50K
36,Local-gov,173542.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
34,Private,207564.0,Some-college,10,Married-civ-spouse,Other-service,Wife,White,Female,0.0,0.0,12,United-States,>50K
32,Private,224462.0,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,84,United-States,>50K
37,Private,123361.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0.0,0.0,50,United-States,>50K
33,Private,90409.0,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0.0,0.0,45,United-States,<=50K
50,Self-emp-not-inc,165001.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999.0,0.0,80,United-States,>50K
32,Federal-gov,149573.0,Assoc-acdm,12,Never-married,Protective-serv,Not-in-family,Black,Male,0.0,0.0,40,United-States,<=50K
35,Private,249456.0,Bachelors,13,Never-married,Adm-clerical,Own-child,Black,Female,0.0,0.0,40,United-States,<=50K
37,Private,149898.0,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
44,Private,292985.0,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0.0,0.0,60,United-States,<=50K
57,Private,50223.0,Some-college,10,Divorced,Handlers-cleaners,Other-relative,White,Male,0.0,0.0,25,United-States,<=50K
29,Local-gov,400074.0,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0.0,0.0,40,United-States,<=50K
55,Private,197399.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,50,United-States,>50K
43,Self-emp-inc,209547.0,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,25,United-States,>50K
43,Private,52433.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,70,United-States,<=50K
45,Self-emp-not-inc,355978.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,60,United-States,>50K
33,Self-emp-not-inc,48214.0,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,8,United-States,<=50K
26,Private,190873.0,10th,6,Divorced,Other-service,Unmarried,White,Female,0.0,0.0,40,Germany,<=50K
23,Private,278390.0,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,68,United-States,<=50K
41,Private,203217.0,7th-8th,4,Separated,Craft-repair,Not-in-family,White,Male,0.0,0.0,40,Mexico,<=50K
24,Private,279175.0,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40,United-States,<=50K
47,Self-emp-not-inc,194590.0,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,44,United-States,<=50K
34,Self-emp-not-inc,198813.0,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45,United-States,<=50K
40,Private,187294.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40,United-States,>50K
28,Private,302903.0,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,Asian-Pac-Islander,Female,0.0,1485.0,40,United-States,<=50K
24,Private,154835.0,HS-grad,9,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Female,0.0,0.0,40,South,<=50K
73,,73402.0,Some-college,10,Married-civ-spouse,,Husband,White,Male,0.0,0.0,10,United-States,<=50K
23,Private,100345.0,HS-grad,9,Never-married,Craft-repair,Other-relative,White,Male,0.0,0.0,15,United-States,<=50K
43,Self-emp-not-inc,126320.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0.0,0.0,40,United-States,>50K
26,Private,142226.0,Bachelors,13,Divorced,Tech-support,Not-in-family,White,Female,0.0,0.0,40,United-States,<=50K
58,Self-emp-not-inc,112076.0,Doctorate,16,Married-AF-spouse,Exec-managerial,Wife,White,Female,0.0,1485.0,35,United-States,>50K
52,Private,225339.0,HS-grad,9,Widowed,Adm-clerical,Unmarried,Black,Female,0.0,0.0,35,United-States,<=50K
29,Private,211208.0,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,99,United-States,>50K
47,Private,200808.0,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0.0,0.0,35,Columbia,<=50K
49,Private,220618.0,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0.0,0.0,37,United-States,<=50K
40,Private,210493.0,11th,7,Widowed,Adm-clerical,Unmarried,White,Female,0.0,0.0,40,United-States,<=50K
62,Self-emp-not-inc,369734.0,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,40,United-States,<=50K
49,Private,27898.0,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,1977.0,55,United-States,>50K
50,Private,138193.0,Bachelors,13,Divorced,Prof-specialty,Other-relative,White,Female,0.0,0.0,50,United-States,>50K
31,Private,224234.0,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0.0,0.0,40,United-States,<=50K
48,Local-gov,188741.0,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,50,United-States,<=50K
